report_date,CUSTOMER_ID,bank_account_identifier,type_of_bank_account,eligible_account,bank_account_number,account_label,currency,balance,interest,blocked_account_indicator,country_of_branch_of_account,blockage_reason,explanation,bank_identifier,branch
2019-03-31,3C62B3E967D7711C22A55D3EFCB24563B5,0AC1DC64AB22A07623784450C1CEF2A5,REK-SPAAR,DGS,40319BECFBC356C45363451A,GOUDEN KLAVER,EUR,3848676,9594,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,FCCBFCA9F71AE41E8AA34D89EB56C1BD34,0AFA132DFAB702FC64B329E6B9FFBE7A,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9196363,1011,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,942562519ECF7554D797BE271CAC7C9E4E,0B221A3577B446B9A423D168FA7C2221,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5468167,8672,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,115B7D4BDE9DE1CCBB89110B860B1E73F2,0B2C6E7FF82352CD5EAC6D2402A03476,REK-SPAAR,DGS,7D077CCB71DE8980DB6F2F31,GOUDEN KLAVER,EUR,9878161,947,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F2BDD295642E6047866AA10C49E2069A45,0B378D361B519992AA458C48F79E0CF9,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6811524,1640,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,ACE11C545D2D5386B79B96CC64F797AEFE,0B81A2AEEF735C74A5501A4229043FCB,REK-SPAAR,DGS,35150434CD0A224F51FB0E6B,GOUDEN KLAVER,EUR,11719,9768,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,9A4E8AFE42D75885972D2E57B7409F894B,0B982ABD0324CA4E8F2465973E1090B8,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4184840,1658,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1667AE3A7A08F8F7F329E8E455E57BB5F1,0BA2A7A8B3708DF0D65EFC5541EB3203,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2994878,9490,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F50119DADE20147D807238CE9B9903AB94,0BAD9774419004FC2B959B7BAE406E86,REK-SPAAR,DGS,B22F33D56F2933F64A4C7CCA,GOUDEN KLAVER,EUR,9858705,626,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4B305F03B0D13BD62EBEE2BC9AEB9720A7,0BC6145D98C299B39428462A9F6F5D70,REK-SPAAR,DGS,FD66EDF4AD94AD33FDCB3631,GOUDEN KLAVER,EUR,4532436,7432,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,75BC901D4D86C1C05BFED70F59F038DD4C,0BE7FC628936BB02E5A1221FCAF0390D,REK-SPAAR,DGS,3B19B64F509C7A3A67451C1B,GOUDEN KLAVER,EUR,6423176,968,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C29FCFD0DE7ACE9A1B4660347E68E4511E,0C044F89020B9BBD074D4FE73FF150FD,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6179814,5138,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F93D6384D674E5CB2BEA3C9B5290D7432D,0C2D5EA1687FC9A3D49A419D005A4B64,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,249247,54,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,00CE5784A95BFEC2AB3D1838DA4468C844,0C3767FC4D28268B3A3BCCAC37E9B842,REK-SPAAR,DGS,24D3788A6DB73C46D64ADD90,GOUDEN KLAVER,EUR,2622588,881,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,D1D2E8A11B9771F0CA61A58A9986F2CF56,0C37BEA4870C52E2AA6839E6A77D17E9,REK-SPAAR,DGS,AB481353859888DBEDBDC2CB,GOUDEN KLAVER,EUR,67485,4958,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,9BA458F14D85AC61B24E15E2E341D69DE3,0C4C2870BC2726713C4F8987E2C8EDD3,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1523399,6665,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,3A7E5239B3E1457834264A85F74CD5DC26,0C4C68DC1429CF7D8A6BA840DA863FEA,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2276377,8621,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,054A14DDFE8AA1C9DFF851C259E593D437,0C6C7094ADEC968CDB7773309C16FAC1,REK-SPAAR,DGS,717F7C29977D5772685DC939,GOUDEN KLAVER,EUR,5945518,9066,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,A3F0BE9C25D4FDD3361E84B6086F0DA88F,0C7A01AEF5399673C788A78C60675B89,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9341533,3781,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B6585B1E6F9FA24D75BBBB7B35268CA4E3,0C80BA7846F6D31C464A32DF4F1CD917,REK-SPAAR,DGS,B6092D7205DB1368B5D3C11C,GOUDEN KLAVER,EUR,3542512,2595,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F3DBD63282E6E7AA145D28B37F608FB06E,0C895B0ADE93B3E3DA198CA5B6B8F505,REK-SPAAR,DGS,DA1893BBDC6042E2C9AD3FA6,GOUDEN KLAVER,EUR,2452146,1830,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,6D4B9CB8E1AF2CF2EA18985023289E3D81,0C8A3A7389CAE44952ADF5EB98F4BEE7,REK-SPAAR,DGS,CF8A963BD459CAC63E8791EB,GOUDEN KLAVER,EUR,2531162,2523,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,376B1C3B3CB5407685CAB3AE893DF01944,0CA73BD68F25A231DA2DEC66754F3DEC,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,387380,5196,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,9C8F78E6D86E42E0C8F9E9586C0F2D4579,0CE96858325FF9A17B5D18A7FF339C12,REK-SPAAR,DGS,863CA069F10B24BA12DCC49F,GOUDEN KLAVER,EUR,7921872,9653,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2D3F9E8BA19CC6F4BB84A82D161CF783CE,0CEB30ED8DAC2907CC0EEAB5FBD1693D,REK-SPAAR,DGS,6A7B69B906E850E17403DBC7,GOUDEN KLAVER,EUR,3019397,1407,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C1F979C554BC4C47ED8529456729FEEA84,0CEE5A9F0703763780676E3EC0A87F81,REK-SPAAR,DGS,F5667B942F594E0593B5CB95,GOUDEN KLAVER,EUR,7725593,6835,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8632D550ACEB0BADB1FC5D571BD2C6E376,0CF4314EFE7D966273D0673353749032,REK-SPAAR,DGS,AB54F1A8D41E4D5C46092D6E,GOUDEN KLAVER,EUR,8521723,8685,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,101668B2FDCF4066DB31EFFADFE08C9D86,0CFC022C334BF6A91BA2D9BD1DA73CC3,REK-SPAAR,DGS,211AC920E1DA9DE3089CBA5B,GOUDEN KLAVER,EUR,5414286,6379,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4D163B3A396CA85AADA967C0742DF7E9C0,0D104A8C8F778A6947CC4E7F650A9000,REK-SPAAR,DGS,9F43A597BE01CFF393848AE7,GOUDEN KLAVER,EUR,6154190,5620,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,76028DBFB90DC0178DBDF06AFDA62D8768,0D524DFEB86FDF08C2AD1F6DFA481623,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,8481971,3778,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8BEA701647423A4A3773386E463D931A2F,0D94B6B4E8D25C129D790EAC86189D5B,REK-SPAAR,DGS,CEF9F6B44F2FBDC0D2B9E848,GOUDEN KLAVER,EUR,4113876,1861,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EF64CE661257170B153E0D8793C9899CE7,0DA45F5361EE7478D44E475A631C7B9F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,8434509,8011,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,AF69FF83B2F906DC3A4CB4559419E197F2,0DA55A1707A2746AB59A2BFDA457253B,REK-SPAAR,DGS,16A061E54FC8E33404AB8195,GOUDEN KLAVER,EUR,6915503,7002,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,BC1E1A5CB777D08C1AA856FD6F432745E5,0DB0F0A2F96762EFD906B687E02C70DF,REK-SPAAR,DGS,B9FCA92E6AC0D55D29C96750,GOUDEN KLAVER,EUR,8176417,6488,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1B407D044B4ABCECA27044C73B8691CB8F,0DCB162806E91C45347793A1A4E2F992,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1801568,3925,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,975342D95117A4B995C46AE19C52AC1EDC,0DF480B90CE1B87CB4B90172408DDF1A,REK-SPAAR,DGS,298DD2F2936E28959C76AF73,GOUDEN KLAVER,EUR,5674454,6197,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E380BE3E3509161CA9B60578A4CACF3947,0DF90BF3F8590A5DAEBE3B78B416343F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7859725,4575,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,46D18D5091BF719278FA2AC976F97BAED9,0DF9A13C9D1D20C394B924920FA786C5,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2967410,9002,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,49C6AE18D881CF68E31F4F2C4E2F80EF57,0E14126604BFA7A4FDB7426781D15D3A,REK-SPAAR,DGS,E34F1EA9CCB399F0F5670509,GOUDEN KLAVER,EUR,7261917,4475,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,A700C7D74EEDA07DE9083FF2D3529042C3,0E23F3D45FB3AB97F853D584394FF415,REK-SPAAR,DGS,B44E015C1D770DFCB66428C2,GOUDEN KLAVER,EUR,4073025,7714,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,372B97E572726F532EC224077F5F856508,0E3CDCA841091F1936C203DE053A5E54,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,8507040,7925,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,54793ADAD42739C2DB3014905307DADD04,0E52B8D10BD20AD92D624E22322184C7,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,137060,673,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EAE1F891AC1B463F88D6BD02BC35C48990,0E562F2570DE58B8AA23D518BD7DE93C,REK-SPAAR,DGS,860D14F384F0173F7B269DAB,GOUDEN KLAVER,EUR,7426404,1291,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4B723FE6817BE80A8759D482FF6ECFF27A,0E60299446A844E65024BA19F26E0663,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7969510,2814,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F48C7350C5989E9B100AC134BEE3F3BC89,0E6C0C7C15B9616DBBB59FC8FDF0A6C0,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,450492,9780,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,17C6394CCBDCE67E06C2B382C735BC8691,0E93BD026A6695DF8A0D015E701D1A9D,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5649181,5695,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1A26A1BC638A06E0EDAA5ABC98087B57DF,0E9550655EEC4D55BC7B0C845C4830DF,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,8466016,5186,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EB120835556596DC9F044EF289A2FF47E5,0EAA685F33B57381ED5AC827BB3514DF,REK-SPAAR,DGS,8C992812FAEDDEE411086393,GOUDEN KLAVER,EUR,5821244,4352,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F57E5357AA7404696AA573BC379F34EA4B,0EAB6BA370A2776B1B67ED544CC14815,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9328681,1222,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,ED097E28098D3B8B090B32C521830FB1C0,0ED7734FEF075CE96C3325CECF45FA8D,REK-SPAAR,DGS,EDED6233A6E2C7CD89C6495E,GOUDEN KLAVER,EUR,1433488,2465,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,732BE57DDDEB489DA369BF21917297E056,0EE3208FFC92D4022C81CA479DA0CA5A,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1091223,179,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E47C5A0D78707B89B7571B701248176892,0F0C7B9810D2E3DDB238AB3DADE70362,REK-SPAAR,DGS,1BE13815A588B6B1D56392B6,GOUDEN KLAVER,EUR,9800664,3213,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2CA4E0C9EAE260E21A6C50725646F9569E,0F17080F9951A05C4346F05AEDE4A0CB,REK-SPAAR,DGS,F55955B3AA06511101F237E4,GOUDEN KLAVER,EUR,9127590,7003,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,BCC1421C64922753E4C1D557D017AAFE05,0F20759D8B0EAC94F76FEF1BC1C1C051,REK-SPAAR,DGS,63FD1782DD41EB7BCD32F1B2,GOUDEN KLAVER,EUR,8642484,7692,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2EF1BE587B13867ED88A379885FF136751,0F3F0A2F1A013499CEAC22580B19700A,REK-SPAAR,DGS,3615CDEFA3ECE966492FB8CC,GOUDEN KLAVER,EUR,3832094,9818,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B735D9B1CC03B091F773B991F74654BF36,0F72A6F9D18ED9BFFCD390571232FADB,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2172192,7204,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2456126B61B421F16D4CF4452C199504EA,0F794B0F8DE8FD534B10DF4D55FD4C15,REK-SPAAR,DGS,A2376F4EBD7F11FC71CF4CCB,GOUDEN KLAVER,EUR,3098391,6812,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,459EBDB678AC9A84CD614D1C2B8ED43F17,0F884B3B5FF6CE80C04F2E22B641FB32,REK-SPAAR,DGS,0200D2166712BE67B9CF599F,GOUDEN KLAVER,EUR,7926928,1045,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,6B29E02A868D3C4274A9D7283A16503025,0F9B60757DC9A3D4175CABDAF9AEA71C,REK-SPAAR,DGS,F409058FF617DF1B9DD0D5EF,GOUDEN KLAVER,EUR,7508464,2475,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,16EF1DA1D4013107FB30C81253BC3ED398,0FCCB7E2E47F63E7190C185E5AD1FD75,REK-SPAAR,DGS,CF3C01B045B19729E56FC233,GOUDEN KLAVER,EUR,369122,10,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,D6858489A22090F0AEB9524893EB9F9A8D,0FD82CEE18047775593FC29403066EF7,REK-SPAAR,DGS,6DDBE822DDF284D49D08009D,GOUDEN KLAVER,EUR,5757347,3013,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EA6F9FC360042E05EA2EE5785BC65609EE,0FF5251C5F7A2255795FB02905EA4CBA,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1634610,7456,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4FF4E9F8EAB926069FED3B8EB484CA5405,0FF8C64254A4DD94484C86AA59F6D10C,REK-SPAAR,DGS,DF25901D6AD836244601F8BC,GOUDEN KLAVER,EUR,3296152,9912,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,DBF8F5885CB335A3B24F76C3C6C441031F,1019056E06349AC5BEEE241FEE5DEF59,REK-SPAAR,DGS,634CFCC3821529B11F8B2E0A,GOUDEN KLAVER,EUR,1756991,5360,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,BFFA4BE63F5FCE93A9D5E54FC037515047,1021A031689E51B760AD11ABA4A59C9D,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9654773,5878,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,288DBB9E65E3662B53F691B01F031B79BC,102B06454E6C14CF8BCD2FACD9617DD4,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7814962,3972,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B1BF1479A6284F894C8F47FE6162430F16,1042775218967821111FFF36A85C9426,REK-SPAAR,DGS,65A07D2F70A8B1F7110C1064,GOUDEN KLAVER,EUR,1488083,9129,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B8086B8DD78EB9412A6E7C9912EDD93272,108A785C62E4ED80EEB02D8C629C7F84,REK-SPAAR,DGS,E79FE9CB111FFB49E41CE886,GOUDEN KLAVER,EUR,294265,2964,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F679BCFCE2833E2B5C29A1032781897FC8,10929660E461D215F54EC3CF0447BABA,REK-SPAAR,DGS,D07189E2EB64717D11A56AA7,GOUDEN KLAVER,EUR,3112756,1031,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C3078F00FC6BD0EDC2BD5D8FEFB107D2EF,10A666AA3A08555C52BEFB3757633B67,REK-SPAAR,DGS,37ABCC7EEB01DC01ED57B07E,GOUDEN KLAVER,EUR,7101942,4632,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,034507C82F5B170B9C01F037210A2253CB,10A7E42D2039EDF717B2996C4BE50133,REK-SPAAR,DGS,2D0A111FB076CBD2BAFCD6B7,GOUDEN KLAVER,EUR,7368524,2826,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E18C38A17DCED89FE4413EBE40BDCDF5DE,10AF9BFAE1A6B767E7EFEEB4DBBABA6D,REK-SPAAR,DGS,8E93DAEC535274007F11F53C,GOUDEN KLAVER,EUR,2213058,9324,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B9DB5A27C28F4500DC14BB4171F1CD5AB3,10BE1971F7AFC5257EFAEAFB53E10A66,REK-SPAAR,DGS,CF4E00604E8539B02AD79335,GOUDEN KLAVER,EUR,2655729,335,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E3B73EA72AA74F504B25EDAB38E27BA2CE,10DF52F93381DED594B867B146A3C559,REK-SPAAR,DGS,0BF73BC2D08BC9969E1BCB49,GOUDEN KLAVER,EUR,82038,5450,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B82BD4143A0E57A2AE66CCA8C1B9CAB9AF,10FCC3803B02F05448BBCDB380799745,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2186895,6431,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C495D97005F6185EA07D2CAB5F5B9F189F,1107599F2C5828A7222610A0DC443CDA,REK-SPAAR,DGS,3A35812F7A1E8D4A754750F9,GOUDEN KLAVER,EUR,6762408,6278,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,56F03090B4335DEFB75F5BB31F5E63967F,110C9B532C22A3CDE92BFAC327019463,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9609402,3327,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,D2B7086A4D89E849E5EA314D696EBD15A4,11268D76694A405A3F024CB982D3BACA,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,367258,7076,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2E173AA075B04B156ADFDB593D21A5CF85,113647A58D726CCD71525D189EB430AF,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6344461,6132,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B24AEF527BE32B362CAB712AFFFC6BFC1C,116FFA359C2506D89CE2E578BA080A3B,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1896283,7711,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1547F9F898E5373C8508BB326805265B4F,11815AB82182279136648F8C36EBA791,REK-SPAAR,DGS,51451A57AA0C3EB6FAA28C81,GOUDEN KLAVER,EUR,1209529,5675,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,46D18D5091BF719278FA2AC976F97BAED9,119F896982013AC65A8494CC2CBCCE5F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,111764,4297,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,104CF2F16F617A789E5302955646F8550C,11A5DD4D504CFFF5C6E55D4476B019D0,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4664773,3679,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,6CA14A26A38C32ED7A7A86ECB1503C551C,11A959B560E8EC5ECF4882BE97AB5D31,REK-SPAAR,DGS,C68F47E509C4943A5FE6A3B6,GOUDEN KLAVER,EUR,6591031,4373,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EDD51C9B8B953FD5272FA52114042BA291,11AA574B494F1452012887F161FA840A,REK-SPAAR,DGS,AE9DD6ECF81417E6EF21BBDC,GOUDEN KLAVER,EUR,6007581,5898,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,FBF9F81A9397F2026293D96019B28B2D6D,11B3B12018826533DD38EDAAA7F35B24,REK-SPAAR,DGS,45834924D9BE2ED6D67A8B63,GOUDEN KLAVER,EUR,9791616,3255,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F57E5357AA7404696AA573BC379F34EA4B,11D903AF25950E54E4A43086D1538F68,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7127033,1905,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,27F484663D6D41B82A1F903DDE57284DFD,12142AA73100DAAE25DC58B31BB16420,REK-SPAAR,DGS,E55017B922ED6874A8595D13,GOUDEN KLAVER,EUR,1057821,394,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,A23A7414E0F611DE1E63DB5E25E27308BF,122CDA319F71B9AD4400CE87B675F4CD,REK-SPAAR,DGS,429E4CF1A01C4DF2130252C5,GOUDEN KLAVER,EUR,4689111,6826,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,9C6A8DA3C66E6870F4A46425CDC81E53BD,12339E95B864302861B6E4D6BC197EAD,REK-SPAAR,DGS,236334D2454AAC029EB9F36C,GOUDEN KLAVER,EUR,9277945,6713,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8A179FAE39AC9130F35DCB13F73B4B41A9,1233BAA867A90E597A4FA75F320810BF,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2616582,2388,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,D1BD33742EBDB18ED6E2627BDE12F05DFF,125CB3B5B5495EDB67438FF4B7FE71DE,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4986341,4126,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,13A23BA5FE79018A17E13E963E3D71C268,126F03E58049D93B2E90529F2CA9383A,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9501298,3028,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,0773397E48D1E141ED4DE5ACDE4C6204B1,128913E5122234A14E03FD0CF34FBB72,REK-SPAAR,DGS,131D96D353D160A9E696FAC4,GOUDEN KLAVER,EUR,6690658,8344,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,3CC31B9C011DDD18A4ECE8C0E1FAFD34DC,1289E517E249998C4A4AA5EEE899331F,REK-SPAAR,DGS,6519B2261FCCBF254BB4FC72,GOUDEN KLAVER,EUR,231431,5808,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,FCCBFCA9F71AE41E8AA34D89EB56C1BD34,12A06E6E3F8AF13DEDF054CB1C5F0C54,REK-SPAAR,DGS,CB0808649A9E71FC771677EF,GOUDEN KLAVER,EUR,5491365,7419,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,AD98E0D1BDE4C6D2E771C10EEA5ACD34F4,12C943EA9DBBC23EB006486C8AF25AD8,REK-SPAAR,DGS,850A998C9DAF690E40BB9471,GOUDEN KLAVER,EUR,5585318,8069,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,04D7439CC1C2DE2E4BABF782B9C9BB80E0,12D0F49F9B0A8674247ADE5C950D7A65,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3157992,8542,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,557CC60A99F09C4F768D29B660ECFC9E9F,12E4A580220F5103BB02742252A5D3EE,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6288344,6668,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B82BD4143A0E57A2AE66CCA8C1B9CAB9AF,13486F963BFE43866791E5D5307CF956,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7764556,1996,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,9DC7F86E21AE582852432D5CB97BC1F982,136FBD82E4D3927D378AADFFDA9F6B44,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7856850,608,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
